case,dice score,recall,precision,specificity,accuracy,Pixel-Wise Accuracy,Pixel-Wise Precision,IoU_clase_0.0,IoU_clase_1.0
volume-covid19-A-0342,0.0726175702854193,0.04074821111271093,0.33326787117039797,0.9997939105077474,0.99737548828125,0.99737548828125,0.33326787117046347,0.9973752185728235,0.037676783375147085
volume-covid19-A-0347,0.45702934672611756,0.38295333207710675,0.5666356877322893,0.9997381789009028,0.9991873011869543,0.9991873011869543,0.566635687732342,0.9991870231224497,0.29620093276331133
volume-covid19-A-0351,0.1968772619170513,0.19738751814219418,0.19636963696365584,0.9997391779083151,0.9994801973041735,0.9994801973041735,0.19636963696369636,0.999480164184323,0.10918683335244868
volume-covid19-A-0354,0.16785482825662476,0.30857823669566775,0.11528189910977517,0.9995624761078789,0.9994348379281851,0.9994348379281851,0.11528189910979228,0.9994348057118957,0.0916165546515741
volume-covid19-A-0355,0.34212965824114,0.2697592827209736,0.46756756756754125,0.9994524837729705,0.9981542067094282,0.9981542067094282,0.46756756756756757,0.998153320380265,0.20636695742935957
volume-covid19-A-0360,0.25292020631067486,0.15071867655034915,0.7856974552308216,0.9998800140157349,0.9974087682263605,0.9974087682263605,0.7856974552309143,0.9974076311500905,0.1447674039985239
volume-covid19-A-0361,0.2707090788601611,0.20277984611564887,0.4070752366715985,0.9997287367819019,0.9989974747842817,0.9989974747842817,0.40707523667164924,0.9989972882135808,0.1565433991186051
volume-covid19-A-0366,0.10037641154326214,0.19900497512418008,0.06711409395970902,0.9998527024568965,0.9998100598653158,0.9998100598653158,0.06711409395973154,0.9998100578526163,0.052840158520475564
volume-covid19-A-0372,0.6919616108313763,0.5401234061407639,0.9625519096917446,0.999861495320532,0.9968511017275529,0.9968511017275529,0.9625519096917587,0.9968399252965414,0.529007112146904
volume-covid19-A-0377,0.2845502977123085,0.18140649973361142,0.6595641646488305,0.9997891945251748,0.997950834386489,0.997950834386489,0.6595641646489104,0.9979499990122641,0.1658750456704421
volume-covid19-A-0380,0.4057269925486519,0.29945292254533257,0.6289308176099868,0.9998047262236832,0.9990315119425456,0.9990315119425456,0.6289308176100629,0.9990311916476293,0.2544902853227622
volume-covid19-A-0382,0.6314478528562373,0.48416629862610877,0.9075085018793426,0.9997443279489442,0.9970867403091923,0.9970867403091923,0.9075085018793628,0.9970794515741873,0.4613984598059401
volume-covid19-A-0383,0.20944646291941604,0.13129689174704373,0.5174234424497051,0.9998707291104464,0.9989547729492188,0.9989547729492188,0.5174234424498416,0.9989546282076862,0.11697302458820721
volume-covid19-A-0386,0.2163622916311027,0.1599108569506282,0.33441786844879223,0.9994328451660558,0.9979394650926777,0.9979394650926777,0.33441786844882165,0.9979388787928599,0.12130394564766674
volume-covid19-A-0387,0.5505102329885606,0.38470810787030846,0.9674735584369554,0.9996338832804954,0.9827064635261656,0.9827064635261656,0.9674735584369607,0.9825213632949853,0.3797958740499457
volume-covid19-A-0388,0.4022628791526143,0.27494405686454276,0.749192969870808,0.9998536071471116,0.9987024803684182,0.9987024803684182,0.7491929698708751,0.9987019136239838,0.251770378182914
volume-covid19-A-0391,0.43530275999575657,0.493222354339954,0.38955672426739485,0.999822848460485,0.9997067587716238,0.9997067587716238,0.38955672426746807,0.999706725624572,0.2782025486250838
volume-covid19-A-0392,0.2909699723858953,0.1860109532679051,0.6677644710578176,0.9997503257427808,0.9975609124875536,0.9975609124875536,0.6677644710578843,0.9975596911780916,0.17025445292620864
volume-covid19-A-0394,0.10818695301346738,0.05983522142121422,0.5637128072444108,0.9998278280424596,0.9963460286458333,0.9963460286458333,0.5637128072445019,0.9963452186223423,0.057186915581219855
volume-covid19-A-0397,0.2598533558939592,0.16927779900649104,0.558909161490629,0.9997620729149931,0.9982856332439266,0.9982856332439266,0.5589091614906833,0.9982851171618806,0.14932842400041488
volume-covid19-A-0400,0.2421298794747148,0.15489067894130293,0.5543657331135596,0.9998599272605628,0.9989104190115201,0.9989104190115201,0.5543657331136738,0.9989102293329636,0.13774048301268932
volume-covid19-A-0402,0.20166135293989632,0.3320002856530506,0.1448106154996217,0.9983361684021804,0.9977711874341207,0.9977711874341207,0.1448106154996262,0.997770559845741,0.11213758502580926
volume-covid19-A-0407,0.49199214291551807,0.37165289291386033,0.7275781015570238,0.9977777764179125,0.9879361202842311,0.9879361202842311,0.72757810155703,0.9878652317121352,0.3262530368155485
volume-covid19-A-0413,0.0,0.0,0.0,0.9998350092393037,0.9998040795326233,0.9998040795326233,0.0,0.9998040795326233,0.0
volume-covid19-A-0414,0.016713894625617565,0.011257035647278821,0.032438478747197526,0.9997892478132633,0.999169167051924,0.999169167051924,0.03243847874720358,0.999169161185165,0.008427374436964208
volume-covid19-A-0416,0.3861525908849496,0.28578548835425505,0.5951772596614262,0.9992941547450863,0.9967126326127486,0.9967126326127486,0.59517725966145,0.9967092299860613,0.23927453655404862
volume-covid19-A-0417,0.09742322626189596,0.1469648562299537,0.07286166842659111,0.9998000201574215,0.9997088304206506,0.9997088304206506,0.07286166842661035,0.9997088258450598,0.051205936920222635
volume-covid19-A-0418,0.15651005709593774,0.09548745503391942,0.4336228287840294,0.9998195936331766,0.998513386167329,0.998513386167329,0.4336228287841191,0.9985131811037244,0.08489878542510121
volume-covid19-A-0421,0.05484896661366705,0.04039812646369432,0.08539603960393398,0.9998054945806947,0.9993743896484375,0.9993743896484375,0.0853960396039604,0.9993743782917159,0.02819779321618308
volume-covid19-A-0422,0.5912010885251293,0.5627344988723093,0.6227011627368287,0.9958759937302546,0.9906997055303856,0.9906997055303856,0.6227011627368324,0.9906367376038878,0.41964902422177736
volume-covid19-A-0423,0.31652492929137566,0.19835456826976777,0.7829991447305716,0.9994130756640826,0.9909507115681966,0.9909507115681966,0.7829991447305902,0.9909317097530391,0.18801878019978208
volume-covid19-A-0435,0.18538884524741056,0.21071428571419165,0.1654978962131257,0.9998535446622321,0.9997447844474546,0.9997447844474546,0.16549789621318373,0.9997447770355447,0.10216450216450217
volume-covid19-A-0437,0.6703465049432967,0.5643381375312375,0.8253928126944458,0.9993739675938461,0.9971045754172585,0.9971045754172585,0.8253928126944617,0.9970960263921714,0.5041512750769085
